"account_id","account_name","campaign","advertisement_group","advertisement","date","network","device","keyword","clicks","conversions","conversions_revenue","cost","impressions","interactions","campaign_objective","campaign_objective_std","sales_funnel","day_of_week"
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-29,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-04,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-07,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-05,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-07,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-05,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-09,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-13,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-23,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-17,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-28,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-28,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-11,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-27,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-29,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-25,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-20,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-17,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-25,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-09,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-26,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-21,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-17,,,Smart tv 65,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-12,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-26,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-03,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-03,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-12,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-29,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-25,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-08,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-26,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-16,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-16,,,Smart tv 65,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-16,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-16,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-30,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-13,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-30,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-13,,,Smart tv 65,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-06,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-13,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-13,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-06,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-30,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-17,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-18,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-08,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-20,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-11,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-21,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-24,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-22,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-18,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-18,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-19,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-22,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-23,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-29,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-20,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-14,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-24,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-23,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-14,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-15,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-15,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-24,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-15,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-18,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-10,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-20,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-15,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-15,,,Smart tv 65,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-15,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-31,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-31,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-21,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-26,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-21,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-21,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-31,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Sunday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-16,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-25,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-20,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-16,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-01,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-17,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-01,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-14,,,Tv Smart 65 Polegadas 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-09-24,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Wednesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-14,,,Smart tv 65,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-14,,,Smart Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 2 - Genérica 2,,2025-08-14,,,televisão barata,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-09-02,,,Smart tv 50 Polegadas,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-08-30,,,Smart tv 50,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-08-15,,,tv 75 polegadas,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-08-30,,,Smart tv 50 Polegadas,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-08-30,,,Smart tv 55,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-08-15,,,tv 55,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-08-15,,,tv smart,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-08-30,,,Smart TV 55,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Saturday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-09-02,,,Smart tv 55,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-08-15,,,tv 32,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Friday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-09-02,,,Smart TV 55,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-09-02,,,tv 32,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-09-02,,,Tv 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-09-02,,,tv 55,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-09-02,,,tv 75 polegadas,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-09-02,,,tv smart,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Tuesday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-08-25,,,Smart tv 50 Polegadas,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-09-04,,,Android Tv,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Thursday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-08-25,,,Smart tv 50,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
9471998564,AIWA,CPN T1 - Genérica Smart TV,GA 1 - Genérica 1,,2025-08-25,,,Tv 4k,0.0,0.0,0.0,0.0,0.0,0.0,SUBMIT_LEAD_FORM,SUBMIT_LEAD_FORM,Other,Monday
